 4.254264E+2	 5.656800E+1
 4.249979E+2	 5.662300E+1
 4.245884E+2	 5.668000E+1
 4.241994E+2	 5.673500E+1
 4.237990E+2	 5.679300E+1
 4.233935E+2	 5.684900E+1
 4.230265E+2	 5.690600E+1
 4.226009E+2	 5.696300E+1
 4.222379E+2	 5.701800E+1
 4.218320E+2	 5.707600E+1
 4.214359E+2	 5.713000E+1
 4.210340E+2	 5.718900E+1
 4.206584E+2	 5.724700E+1
 4.202537E+2	 5.730200E+1
 4.198794E+2	 5.735600E+1
 4.194898E+2	 5.741200E+1
 4.191053E+2	 5.746900E+1
 4.187149E+2	 5.752500E+1
 4.183523E+2	 5.758300E+1
 4.179524E+2	 5.763500E+1
 4.175801E+2	 5.769200E+1
 4.172002E+2	 5.774800E+1
 4.168245E+2	 5.780300E+1
 4.164421E+2	 5.785600E+1
 4.160286E+2	 5.791400E+1
 4.156715E+2	 5.797000E+1
 4.152846E+2	 5.802500E+1
 4.148854E+2	 5.808200E+1
 4.145495E+2	 5.813600E+1
 4.141703E+2	 5.819200E+1
 4.137968E+2	 5.824800E+1
 4.134362E+2	 5.830200E+1
 4.130296E+2	 5.836000E+1
 4.126834E+2	 5.841600E+1
 4.123506E+2	 5.846800E+1
 4.119649E+2	 5.852300E+1
 4.116104E+2	 5.858000E+1
 4.112385E+2	 5.863200E+1
 4.108431E+2	 5.869000E+1
 4.104733E+2	 5.874500E+1
 4.101189E+2	 5.880000E+1
 4.097600E+2	 5.885700E+1
 4.094010E+2	 5.890900E+1
 4.090369E+2	 5.896500E+1
 4.086702E+2	 5.902000E+1
 4.083269E+2	 5.907600E+1
 4.079829E+2	 5.913200E+1
 4.076033E+2	 5.918500E+1
 4.072490E+2	 5.924000E+1
 4.069121E+2	 5.929600E+1
 4.065541E+2	 5.934900E+1
 4.062063E+2	 5.940500E+1
 4.058461E+2	 5.946100E+1
 4.054843E+2	 5.951700E+1
 4.051132E+2	 5.956900E+1
 4.047865E+2	 5.962400E+1
 4.044347E+2	 5.967500E+1
 4.041095E+2	 5.973200E+1
 4.037530E+2	 5.978800E+1
 4.034208E+2	 5.984300E+1
 4.030535E+2	 5.989500E+1
 4.026965E+2	 5.995200E+1
 4.023525E+2	 6.000600E+1
 4.020285E+2	 6.005900E+1
 4.016551E+2	 6.011300E+1
 4.013509E+2	 6.016700E+1
 4.010360E+2	 6.022100E+1
 4.006473E+2	 6.027700E+1
 4.003100E+2	 6.032900E+1
 3.999667E+2	 6.038500E+1
 3.996330E+2	 6.044100E+1
 3.992913E+2	 6.049700E+1
 3.989594E+2	 6.054900E+1
 3.986273E+2	 6.060300E+1
 3.982859E+2	 6.065700E+1
 3.979464E+2	 6.071200E+1
 3.976260E+2	 6.076500E+1
 3.973041E+2	 6.081800E+1
 3.969536E+2	 6.087500E+1
 3.966280E+2	 6.092600E+1
 3.962970E+2	 6.098100E+1
 3.959810E+2	 6.103500E+1
 3.956507E+2	 6.108900E+1
 3.953069E+2	 6.114300E+1
 3.949971E+2	 6.119700E+1
 3.946587E+2	 6.125300E+1
 3.943165E+2	 6.130400E+1
 3.940146E+2	 6.135700E+1
 3.936769E+2	 6.141200E+1
